query_id,candidate_id,candidate_tile_id,candidate_rank,candidate_score,candidate_scale_level_m,tile_size_m,center_x,center_y,image_path,source_tif,crs,min_x,min_y,max_x,max_y,geo_x0,geo_x_col,geo_x_row,geo_y0,geo_y_col,geo_y_row,affine,is_intersection_truth,is_strict_truth
q_004,cw_s300_x254658.721_y3364777.517,cw_s300_x254658.721_y3364777.517,15,0.512329299177,300.0,300.0,254658.72102534556,3364777.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x254658.721_y3364777.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254508.72102534556,3364627.5166208195,254808.72102534556,3364927.5166208195,254508.72102534556,0.5,0.0,3364927.5166208195,0.0,-0.5,"[0.5, 0.0, 254508.72102534556, 0.0, -0.5, 3364927.5166208195]",0,0
q_004,cw_s200_x254383.721_y3364352.517,cw_s200_x254383.721_y3364352.517,16,0.310269940274,200.0,200.0,254383.72102534556,3364352.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254383.721_y3364352.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254283.72102534556,3364252.5166208195,254483.72102534556,3364452.5166208195,254283.72102534556,0.5,0.0,3364452.5166208195,0.0,-0.5,"[0.5, 0.0, 254283.72102534556, 0.0, -0.5, 3364452.5166208195]",0,0
q_004,cw_s200_x254383.721_y3365252.517,cw_s200_x254383.721_y3365252.517,17,0.220470097186,200.0,200.0,254383.72102534556,3365252.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254383.721_y3365252.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254283.72102534556,3365152.5166208195,254483.72102534556,3365352.5166208195,254283.72102534556,0.5,0.0,3365352.5166208195,0.0,-0.5,"[0.5, 0.0, 254283.72102534556, 0.0, -0.5, 3365352.5166208195]",0,0
q_004,cw_s500_x254008.721_y3364877.517,cw_s500_x254008.721_y3364877.517,18,0.289269208449,500.0,500.0,254008.72102534556,3364877.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254008.721_y3364877.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,253758.72102534556,3364627.5166208195,254258.72102534556,3365127.5166208195,253758.72102534556,0.5,0.0,3365127.5166208195,0.0,-0.5,"[0.5, 0.0, 253758.72102534556, 0.0, -0.5, 3365127.5166208195]",0,0
q_004,cw_s300_x254883.721_y3364777.517,cw_s300_x254883.721_y3364777.517,19,0.223988789251,300.0,300.0,254883.72102534556,3364777.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x254883.721_y3364777.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254733.72102534556,3364627.5166208195,255033.72102534556,3364927.5166208195,254733.72102534556,0.5,0.0,3364927.5166208195,0.0,-0.5,"[0.5, 0.0, 254733.72102534556, 0.0, -0.5, 3364927.5166208195]",0,0
q_004,cw_s500_x254758.721_y3364877.517,cw_s500_x254758.721_y3364877.517,20,0.240742436683,500.0,500.0,254758.72102534556,3364877.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254758.721_y3364877.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254508.72102534556,3364627.5166208195,255008.72102534556,3365127.5166208195,254508.72102534556,0.5,0.0,3365127.5166208195,0.0,-0.5,"[0.5, 0.0, 254508.72102534556, 0.0, -0.5, 3365127.5166208195]",0,0
q_021,cw_s200_x254983.721_y3364202.517,cw_s200_x254983.721_y3364202.517,1,1.0153628519,200.0,200.0,254983.72102534556,3364202.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254983.721_y3364202.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254883.72102534556,3364102.5166208195,255083.72102534556,3364302.5166208195,254883.72102534556,0.5,0.0,3364302.5166208195,0.0,-0.5,"[0.5, 0.0, 254883.72102534556, 0.0, -0.5, 3364302.5166208195]",1,1
q_021,cw_s200_x254983.721_y3364052.517,cw_s200_x254983.721_y3364052.517,2,0.773105093829,200.0,200.0,254983.72102534556,3364052.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254983.721_y3364052.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254883.72102534556,3363952.5166208195,255083.72102534556,3364152.5166208195,254883.72102534556,0.5,0.0,3364152.5166208195,0.0,-0.5,"[0.5, 0.0, 254883.72102534556, 0.0, -0.5, 3364152.5166208195]",1,1
q_021,cw_s200_x254983.721_y3364352.517,cw_s200_x254983.721_y3364352.517,3,1.05392054081,200.0,200.0,254983.72102534556,3364352.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254983.721_y3364352.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254883.72102534556,3364252.5166208195,255083.72102534556,3364452.5166208195,254883.72102534556,0.5,0.0,3364452.5166208195,0.0,-0.5,"[0.5, 0.0, 254883.72102534556, 0.0, -0.5, 3364452.5166208195]",0,0
q_021,cw_s200_x254833.721_y3363902.517,cw_s200_x254833.721_y3363902.517,4,0.733181619649,200.0,200.0,254833.72102534556,3363902.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254833.721_y3363902.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254733.72102534556,3363802.5166208195,254933.72102534556,3364002.5166208195,254733.72102534556,0.5,0.0,3364002.5166208195,0.0,-0.5,"[0.5, 0.0, 254733.72102534556, 0.0, -0.5, 3364002.5166208195]",0,0
q_021,cw_s200_x254833.721_y3364052.517,cw_s200_x254833.721_y3364052.517,5,0.90609924592,200.0,200.0,254833.72102534556,3364052.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254833.721_y3364052.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254733.72102534556,3363952.5166208195,254933.72102534556,3364152.5166208195,254733.72102534556,0.5,0.0,3364152.5166208195,0.0,-0.5,"[0.5, 0.0, 254733.72102534556, 0.0, -0.5, 3364152.5166208195]",0,0
q_021,cw_s200_x254833.721_y3364202.517,cw_s200_x254833.721_y3364202.517,6,0.798657148109,200.0,200.0,254833.72102534556,3364202.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254833.721_y3364202.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254733.72102534556,3364102.5166208195,254933.72102534556,3364302.5166208195,254733.72102534556,0.5,0.0,3364302.5166208195,0.0,-0.5,"[0.5, 0.0, 254733.72102534556, 0.0, -0.5, 3364302.5166208195]",0,0
q_021,cw_s200_x254833.721_y3364352.517,cw_s200_x254833.721_y3364352.517,7,0.755107275274,200.0,200.0,254833.72102534556,3364352.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254833.721_y3364352.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254733.72102534556,3364252.5166208195,254933.72102534556,3364452.5166208195,254733.72102534556,0.5,0.0,3364452.5166208195,0.0,-0.5,"[0.5, 0.0, 254733.72102534556, 0.0, -0.5, 3364452.5166208195]",0,0
q_021,cw_s200_x254683.721_y3363902.517,cw_s200_x254683.721_y3363902.517,8,0.68239006704,200.0,200.0,254683.72102534556,3363902.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254683.721_y3363902.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254583.72102534556,3363802.5166208195,254783.72102534556,3364002.5166208195,254583.72102534556,0.5,0.0,3364002.5166208195,0.0,-0.5,"[0.5, 0.0, 254583.72102534556, 0.0, -0.5, 3364002.5166208195]",0,0
q_021,cw_s200_x254683.721_y3364052.517,cw_s200_x254683.721_y3364052.517,9,0.704344731721,200.0,200.0,254683.72102534556,3364052.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254683.721_y3364052.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254583.72102534556,3363952.5166208195,254783.72102534556,3364152.5166208195,254583.72102534556,0.5,0.0,3364152.5166208195,0.0,-0.5,"[0.5, 0.0, 254583.72102534556, 0.0, -0.5, 3364152.5166208195]",0,0
q_021,cw_s200_x254683.721_y3364202.517,cw_s200_x254683.721_y3364202.517,10,0.585380635957,200.0,200.0,254683.72102534556,3364202.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254683.721_y3364202.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254583.72102534556,3364102.5166208195,254783.72102534556,3364302.5166208195,254583.72102534556,0.5,0.0,3364302.5166208195,0.0,-0.5,"[0.5, 0.0, 254583.72102534556, 0.0, -0.5, 3364302.5166208195]",0,0
q_021,cw_s300_x254883.721_y3364102.517,cw_s300_x254883.721_y3364102.517,11,1.04145834281,300.0,300.0,254883.72102534556,3364102.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x254883.721_y3364102.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254733.72102534556,3363952.5166208195,255033.72102534556,3364252.5166208195,254733.72102534556,0.5,0.0,3364252.5166208195,0.0,-0.5,"[0.5, 0.0, 254733.72102534556, 0.0, -0.5, 3364252.5166208195]",1,1
q_021,cw_s300_x254883.721_y3364327.517,cw_s300_x254883.721_y3364327.517,12,1.05113180689,300.0,300.0,254883.72102534556,3364327.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x254883.721_y3364327.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254733.72102534556,3364177.5166208195,255033.72102534556,3364477.5166208195,254733.72102534556,0.5,0.0,3364477.5166208195,0.0,-0.5,"[0.5, 0.0, 254733.72102534556, 0.0, -0.5, 3364477.5166208195]",0,0
q_021,cw_s300_x255108.721_y3364102.517,cw_s300_x255108.721_y3364102.517,13,0.833899932732,300.0,300.0,255108.72102534556,3364102.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x255108.721_y3364102.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254958.72102534556,3363952.5166208195,255258.72102534556,3364252.5166208195,254958.72102534556,0.5,0.0,3364252.5166208195,0.0,-0.5,"[0.5, 0.0, 254958.72102534556, 0.0, -0.5, 3364252.5166208195]",1,1
q_021,cw_s300_x255108.721_y3364327.517,cw_s300_x255108.721_y3364327.517,14,0.982472576941,300.0,300.0,255108.72102534556,3364327.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x255108.721_y3364327.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254958.72102534556,3364177.5166208195,255258.72102534556,3364477.5166208195,254958.72102534556,0.5,0.0,3364477.5166208195,0.0,-0.5,"[0.5, 0.0, 254958.72102534556, 0.0, -0.5, 3364477.5166208195]",0,0
q_021,cw_s200_x255133.721_y3364202.517,cw_s200_x255133.721_y3364202.517,15,0.550835521291,200.0,200.0,255133.72102534556,3364202.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x255133.721_y3364202.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,255033.72102534556,3364102.5166208195,255233.72102534556,3364302.5166208195,255033.72102534556,0.5,0.0,3364302.5166208195,0.0,-0.5,"[0.5, 0.0, 255033.72102534556, 0.0, -0.5, 3364302.5166208195]",0,0
q_021,cw_s300_x254658.721_y3364102.517,cw_s300_x254658.721_y3364102.517,16,0.703601684665,300.0,300.0,254658.72102534556,3364102.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x254658.721_y3364102.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254508.72102534556,3363952.5166208195,254808.72102534556,3364252.5166208195,254508.72102534556,0.5,0.0,3364252.5166208195,0.0,-0.5,"[0.5, 0.0, 254508.72102534556, 0.0, -0.5, 3364252.5166208195]",0,0
q_021,cw_s500_x254758.721_y3364127.517,cw_s500_x254758.721_y3364127.517,17,0.776139095106,500.0,500.0,254758.72102534556,3364127.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254758.721_y3364127.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254508.72102534556,3363877.5166208195,255008.72102534556,3364377.5166208195,254508.72102534556,0.5,0.0,3364377.5166208195,0.0,-0.5,"[0.5, 0.0, 254508.72102534556, 0.0, -0.5, 3364377.5166208195]",1,1
q_021,cw_s200_x254083.721_y3364052.517,cw_s200_x254083.721_y3364052.517,18,0.138693871083,200.0,200.0,254083.72102534556,3364052.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254083.721_y3364052.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,253983.72102534556,3363952.5166208195,254183.72102534556,3364152.5166208195,253983.72102534556,0.5,0.0,3364152.5166208195,0.0,-0.5,"[0.5, 0.0, 253983.72102534556, 0.0, -0.5, 3364152.5166208195]",0,0
q_021,cw_s300_x254883.721_y3365002.517,cw_s300_x254883.721_y3365002.517,19,0.280258583315,300.0,300.0,254883.72102534556,3365002.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x254883.721_y3365002.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,254733.72102534556,3364852.5166208195,255033.72102534556,3365152.5166208195,254733.72102534556,0.5,0.0,3365152.5166208195,0.0,-0.5,"[0.5, 0.0, 254733.72102534556, 0.0, -0.5, 3365152.5166208195]",0,0
q_021,cw_s500_x254008.721_y3364127.517,cw_s500_x254008.721_y3364127.517,20,0.125342626926,500.0,500.0,254008.72102534556,3364127.5166208195,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254008.721_y3364127.517.png,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,EPSG:32650,253758.72102534556,3363877.5166208195,254258.72102534556,3364377.5166208195,253758.72102534556,0.5,0.0,3364377.5166208195,0.0,-0.5,"[0.5, 0.0, 253758.72102534556, 0.0, -0.5, 3364377.5166208195]",0,0
