source_group,query_id,candidate_id,raw_rank,rerank_rank,match_count,inlier_count,inlier_ratio,geom_valid,is_truth_hit,truth_hit_source,pnp_status,is_best_pose_candidate,best_candidate_id,global_score,fused_score,candidate_scale_level_m,matcher_score,method
g02_roma,q_001,cw_s200_x253783.721_y3364952.517,2,1,5000,2655,0.531,1,1,rerank_field,ok,1,cw_s200_x253783.721_y3364952.517,0.8875207901000977,1.0070601026862571,200.0,1.0,RoMa v2
g02_roma,q_001,cw_s200_x254083.721_y3364052.517,14,2,5000,239,0.0478,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8563501834869385,0.36397251660501106,200.0,0.8478427529335022,RoMa v2
g02_roma,q_001,cw_s200_x254683.721_y3364052.517,6,3,5000,154,0.0308,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.876128613948822,0.5187760238864026,200.0,0.7574110627174377,RoMa v2
g02_roma,q_001,cw_s200_x255133.721_y3364052.517,17,4,5000,153,0.0306,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8482683897018433,0.3229190465565749,200.0,0.8953099846839905,RoMa v2
g02_roma,q_001,cw_s200_x254083.721_y3365102.517,3,5,5000,144,0.0288,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8872108459472656,0.6835429031517045,200.0,0.9669806361198425,RoMa v2
g02_roma,q_001,cw_s200_x254983.721_y3365252.517,12,6,5000,130,0.026,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8615201711654663,0.4075431404258508,200.0,0.9040656089782715,RoMa v2
g02_roma,q_001,cw_s200_x254233.721_y3364052.517,8,7,5000,92,0.0184,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8690857291221619,0.4561856766030732,200.0,0.8748266696929932,RoMa v2
g02_roma,q_001,cw_s200_x255133.721_y3364202.517,7,8,5000,91,0.0182,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.870297908782959,0.4867953192727369,200.0,0.9294009804725647,RoMa v2
g02_roma,q_001,cw_s300_x255108.721_y3364327.517,4,9,5000,81,0.0162,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8848994970321655,0.6173772618114086,300.0,0.6859930753707886,RoMa v2
g02_roma,q_001,cw_s200_x254833.721_y3364052.517,11,10,5000,80,0.016,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8640314936637878,0.3780871217241344,200.0,0.6491002440452576,RoMa v2
g02_roma,q_001,cw_s200_x254983.721_y3364352.517,9,11,5000,76,0.0152,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8683090806007385,0.4391375984220095,200.0,0.7708532214164734,RoMa v2
g02_roma,q_001,cw_s200_x254233.721_y3364652.517,20,12,5000,70,0.014,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8410922288894653,0.21474796551676265,200.0,0.9029334187507629,RoMa v2
g02_roma,q_001,cw_s300_x254208.721_y3364102.517,13,13,5000,62,0.0124,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.85735023021698,0.35946347515213783,300.0,0.9017442464828491,RoMa v2
g02_roma,q_001,cw_s300_x255108.721_y3364102.517,10,14,5000,50,0.01,1,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8644502758979797,0.4205669307650307,300.0,0.8946158289909363,RoMa v2
g02_roma,q_001,cw_s300_x254883.721_y3364327.517,18,15,5000,42,0.0084,0,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8456732034683228,0.08390941627643836,300.0,0.6996161341667175,RoMa v2
g02_roma,q_001,cw_s300_x255108.721_y3365002.517,15,16,5000,39,0.0078,0,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8521398305892944,0.1658910938493818,300.0,0.9108102321624756,RoMa v2
g02_roma,q_001,cw_s300_x254883.721_y3365002.517,1,17,5000,35,0.007,0,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8885436058044434,0.4398320575113797,300.0,0.6701200008392334,RoMa v2
g02_roma,q_001,cw_s300_x254883.721_y3364102.517,16,18,5000,23,0.0046,0,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8518952131271362,0.1255007044822566,300.0,0.39240115880966187,RoMa v2
g02_roma,q_001,cw_s300_x254658.721_y3364102.517,5,19,5000,20,0.004,0,0,,ok,0,cw_s200_x253783.721_y3364952.517,0.8769936561584473,0.35295994643119716,300.0,0.8168462514877319,RoMa v2
g02_roma,q_001,cw_s200_x254833.721_y3364202.517,19,20,5000,7,0.0014,0,0,,pnp_failed,0,cw_s200_x253783.721_y3364952.517,0.8421381115913391,0.039272815334168314,200.0,0.14852121472358704,RoMa v2
g02_roma,q_002,cw_s200_x253783.721_y3364802.517,15,1,5000,2142,0.4284,1,1,rerank_field,ok,0,cw_s500_x254008.721_y3364877.517,0.7997614741325378,0.6156002454714963,200.0,0.9994242191314697,RoMa v2
g02_roma,q_002,cw_s200_x253933.721_y3364952.517,17,2,5000,1783,0.3566,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.7966123819351196,0.5453905864536671,200.0,0.9998022317886353,RoMa v2
g02_roma,q_002,cw_s300_x253983.721_y3365002.517,3,3,5000,1622,0.3244,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.8303207755088806,0.7636494736913774,300.0,1.0,RoMa v2
g02_roma,q_002,cw_s200_x253933.721_y3364802.517,1,4,5000,1600,0.32,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.8600766062736511,0.9266267405011898,200.0,0.9992172122001648,RoMa v2
g02_roma,q_002,cw_s500_x254008.721_y3364502.517,2,5,5000,1283,0.2566,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.8338605761528015,0.7247138242066884,500.0,0.9974636435508728,RoMa v2
g02_roma,q_002,cw_s500_x254008.721_y3364877.517,7,6,5000,1174,0.2348,1,1,rerank_field,ok,1,cw_s500_x254008.721_y3364877.517,0.8190638422966003,0.5798783660196236,500.0,0.9990289211273193,RoMa v2
g02_roma,q_002,cw_s300_x253983.721_y3364777.517,11,7,5000,1051,0.2102,1,1,rerank_field,ok,0,cw_s500_x254008.721_y3364877.517,0.8023219704627991,0.47411119699331894,300.0,0.9986365437507629,RoMa v2
g02_roma,q_002,cw_s300_x253983.721_y3364552.517,13,8,5000,903,0.1806,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.8004390001296997,0.4424304402868843,300.0,0.9937418699264526,RoMa v2
g02_roma,q_002,cw_s200_x253933.721_y3364352.517,6,9,5000,294,0.0588,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.8207162618637085,0.4072346169893043,200.0,0.7683684825897217,RoMa v2
g02_roma,q_002,cw_s200_x254683.721_y3364202.517,18,10,5000,136,0.0272,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.7933623790740967,0.23180945919397813,200.0,0.8294290900230408,RoMa v2
g02_roma,q_002,cw_s200_x254233.721_y3364052.517,4,11,5000,129,0.0258,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.8298798203468323,0.5073547977075452,200.0,0.8813580274581909,RoMa v2
g02_roma,q_002,cw_s300_x254208.721_y3365227.517,19,12,5000,93,0.0186,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.7895430326461792,0.16846422883334705,300.0,0.7255987524986267,RoMa v2
g02_roma,q_002,cw_s300_x254658.721_y3365002.517,14,13,5000,78,0.0156,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.7999754548072815,0.22589798205459724,300.0,0.6669062972068787,RoMa v2
g02_roma,q_002,cw_s200_x254233.721_y3364952.517,12,14,5000,77,0.0154,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.8007038831710815,0.21720685545258478,200.0,0.6337383389472961,RoMa v2
g02_roma,q_002,cw_s200_x254683.721_y3364952.517,16,15,5000,77,0.0154,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.7996937036514282,0.20220497266735218,200.0,0.6032994389533997,RoMa v2
g02_roma,q_002,cw_s300_x254658.721_y3365227.517,5,16,5000,63,0.0126,1,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.8254281282424927,0.47845090761949466,300.0,0.9386990070343018,RoMa v2
g02_roma,q_002,cw_s300_x255108.721_y3365227.517,10,17,5000,36,0.0072,0,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.8064156770706177,0.1172242939888044,300.0,0.5510169267654419,RoMa v2
g02_roma,q_002,cw_s300_x254208.721_y3365002.517,8,18,5000,35,0.007,0,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.8180068135261536,0.2057435440859603,300.0,0.7277355194091797,RoMa v2
g02_roma,q_002,cw_s500_x254758.721_y3364877.517,9,19,5000,32,0.0064,0,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.8088025450706482,0.17463598837555486,500.0,0.8483420014381409,RoMa v2
g02_roma,q_002,cw_s300_x254208.721_y3364102.517,20,20,5000,17,0.0034,0,0,,ok,0,cw_s500_x254008.721_y3364877.517,0.7879944443702698,0.03374718231212815,300.0,0.6716099977493286,RoMa v2
g02_roma,q_003,cw_s200_x253933.721_y3364352.517,14,1,5000,1798,0.3596,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6210002899169922,0.5894043297688578,200.0,0.9925374984741211,RoMa v2
g02_roma,q_003,cw_s300_x253983.721_y3364327.517,12,2,5000,1621,0.3242,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.627357006072998,0.5646614631639139,300.0,0.982551634311676,RoMa v2
g02_roma,q_003,cw_s200_x253933.721_y3364502.517,6,3,5000,1602,0.3204,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6494545936584473,0.6116555348605603,200.0,0.9994102716445923,RoMa v2
g02_roma,q_003,cw_s200_x253933.721_y3364952.517,19,4,5000,1595,0.319,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6037822961807251,0.5010335678978661,200.0,0.9984233379364014,RoMa v2
g02_roma,q_003,cw_s200_x253933.721_y3364652.517,18,5,5000,1209,0.2418,1,1,rerank_field,ok,0,cw_s500_x254008.721_y3364502.517,0.6040879487991333,0.44066661522351136,200.0,0.9992313385009766,RoMa v2
g02_roma,q_003,cw_s200_x253933.721_y3364802.517,13,6,5000,1163,0.2326,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6229844093322754,0.4796520390946245,200.0,0.9992230534553528,RoMa v2
g02_roma,q_003,cw_s300_x253983.721_y3364552.517,1,7,5000,1127,0.2254,1,1,rerank_field,ok,0,cw_s500_x254008.721_y3364502.517,0.7538789510726929,0.8662742113759906,300.0,0.9998078942298889,RoMa v2
g02_roma,q_003,cw_s500_x254008.721_y3364502.517,3,8,5000,894,0.1788,1,1,rerank_field,ok,1,cw_s500_x254008.721_y3364502.517,0.6942495107650757,0.675907464793385,500.0,0.9988394379615784,RoMa v2
g02_roma,q_003,cw_s200_x254083.721_y3364652.517,8,9,5000,765,0.153,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6425302028656006,0.46077487251284366,200.0,0.9998043179512024,RoMa v2
g02_roma,q_003,cw_s200_x254233.721_y3364952.517,11,10,5000,205,0.041,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6317125558853149,0.3025983536908233,200.0,0.8395541906356812,RoMa v2
g02_roma,q_003,cw_s200_x254683.721_y3365252.517,9,11,5000,192,0.0384,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6424623131752014,0.36494580524919795,200.0,0.9670087099075317,RoMa v2
g02_roma,q_003,cw_s200_x254833.721_y3365252.517,4,12,5000,182,0.0364,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6684044599533081,0.4550779232501128,200.0,0.8740560412406921,RoMa v2
g02_roma,q_003,cw_s200_x254233.721_y3365102.517,20,13,5000,172,0.0344,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6026409268379211,0.1932234941142704,200.0,0.7725808620452881,RoMa v2
g02_roma,q_003,cw_s300_x254208.721_y3365002.517,7,14,5000,171,0.0342,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6434161067008972,0.35403658035188046,300.0,0.946293830871582,RoMa v2
g02_roma,q_003,cw_s300_x254883.721_y3365227.517,5,15,5000,149,0.0298,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6517970561981201,0.39876274023045194,300.0,0.8967738151550293,RoMa v2
g02_roma,q_003,cw_s200_x254233.721_y3365252.517,15,16,5000,121,0.0242,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6200640201568604,0.22703650497979438,200.0,0.7145542502403259,RoMa v2
g02_roma,q_003,cw_s200_x254833.721_y3365102.517,2,17,5000,89,0.0178,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6958667039871216,0.4246113063734141,200.0,0.5169488191604614,RoMa v2
g02_roma,q_003,cw_s300_x254658.721_y3365227.517,16,18,5000,64,0.0128,1,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6155167818069458,0.24204469204902057,300.0,0.8852424025535583,RoMa v2
g02_roma,q_003,cw_s300_x254208.721_y3365227.517,10,19,5000,26,0.0052,0,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6399133801460266,0.15942722965491812,300.0,0.8652281165122986,RoMa v2
g02_roma,q_003,cw_s500_x254758.721_y3364877.517,17,20,5000,15,0.003,0,0,,ok,0,cw_s500_x254008.721_y3364502.517,0.6057528257369995,0.08477023826154001,500.0,0.8784123063087463,RoMa v2
g02_roma,q_004,cw_s200_x254383.721_y3364052.517,16,1,5000,2652,0.5304,1,1,rerank_field,ok,0,cw_s500_x254383.721_y3364127.517,0.8590902090072632,0.5751611883901453,200.0,1.0,RoMa v2
g02_roma,q_004,cw_s200_x254533.721_y3364052.517,10,2,5000,1437,0.2874,1,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8628557324409485,0.44107993876431917,200.0,0.9996188282966614,RoMa v2
g02_roma,q_004,cw_s300_x254433.721_y3364102.517,1,3,5000,1371,0.2742,1,1,rerank_field,ok,0,cw_s500_x254383.721_y3364127.517,0.9262003898620605,0.8578042816455094,300.0,1.0,RoMa v2
g02_roma,q_004,cw_s300_x254658.721_y3364327.517,3,4,5000,1066,0.2132,1,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.9007884860038757,0.6644479893291828,300.0,0.9707240462303162,RoMa v2
g02_roma,q_004,cw_s300_x254433.721_y3364327.517,9,5,5000,893,0.1786,1,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8645472526550293,0.39057183883008073,300.0,0.9964761734008789,RoMa v2
g02_roma,q_004,cw_s500_x254383.721_y3364127.517,2,6,5000,883,0.1766,1,1,rerank_field,ok,1,cw_s500_x254383.721_y3364127.517,0.9056879281997681,0.6780712707873897,500.0,0.9994183778762817,RoMa v2
g02_roma,q_004,cw_s200_x254683.721_y3364352.517,7,7,5000,248,0.0496,1,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8769986033439636,0.36114372574499665,200.0,0.9364868402481079,RoMa v2
g02_roma,q_004,cw_s300_x254658.721_y3364777.517,4,8,5000,70,0.014,1,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8966107964515686,0.4969059559943097,300.0,0.9340516328811646,RoMa v2
g02_roma,q_004,cw_s500_x254758.721_y3364502.517,19,9,5000,69,0.0138,1,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8564665913581848,0.22262687028977685,500.0,0.9375073313713074,RoMa v2
g02_roma,q_004,cw_s300_x254433.721_y3365227.517,13,10,5000,61,0.0122,1,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8606455326080322,0.1598966180525094,300.0,0.36420300602912903,RoMa v2
g02_roma,q_004,cw_s200_x254383.721_y3365252.517,17,11,5000,58,0.0116,1,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8587121367454529,0.2411291747427971,200.0,0.8908805847167969,RoMa v2
g02_roma,q_004,cw_s300_x254883.721_y3364777.517,20,12,5000,56,0.0112,1,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8561997413635254,0.21938577662313125,300.0,0.9119294881820679,RoMa v2
g02_roma,q_004,cw_s300_x254208.721_y3364777.517,6,13,5000,53,0.0106,1,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8828353881835938,0.3437010232812263,300.0,0.7844581007957458,RoMa v2
g02_roma,q_004,cw_s300_x253983.721_y3364777.517,11,14,5000,50,0.01,1,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8622375726699829,0.20871727205279025,300.0,0.7013101577758789,RoMa v2
g02_roma,q_004,cw_s300_x254658.721_y3364552.517,14,15,5000,45,0.009,0,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8605893850326538,0.08667979386321312,300.0,0.9618746042251587,RoMa v2
g02_roma,q_004,cw_s500_x254758.721_y3364877.517,8,16,5000,38,0.0076,0,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8686605095863342,0.1384726733862786,500.0,0.9463539123535156,RoMa v2
g02_roma,q_004,cw_s500_x254008.721_y3364877.517,5,17,5000,22,0.0044,0,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8831354379653931,0.2037945688584249,500.0,0.8262963891029358,RoMa v2
g02_roma,q_004,cw_s700_x254783.721_y3364902.517,12,18,5000,17,0.0034,0,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8617432117462158,0.09425791465521499,700.0,0.9265624284744263,RoMa v2
g02_roma,q_004,cw_s500_x254383.721_y3364877.517,15,19,5000,16,0.0032,0,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8593705892562866,0.08315300346186574,500.0,0.9060232639312744,RoMa v2
g02_roma,q_004,cw_s500_x254383.721_y3364502.517,18,20,5000,14,0.0028,0,0,,ok,0,cw_s500_x254383.721_y3364127.517,0.8565784096717834,0.07003727172999759,500.0,0.9419851303100586,RoMa v2
g02_roma,q_021,cw_s200_x254983.721_y3364052.517,14,1,5000,3611,0.7222,1,1,rerank_field,ok,0,cw_s500_x254758.721_y3364127.517,0.8322062492370605,0.7057200736979227,200.0,1.0,RoMa v2
g02_roma,q_021,cw_s200_x254983.721_y3364202.517,6,2,5000,3353,0.6706,1,1,rerank_field,ok,0,cw_s500_x254758.721_y3364127.517,0.881038248538971,0.8521901778250989,200.0,1.0,RoMa v2
g02_roma,q_021,cw_s300_x254883.721_y3364327.517,2,3,5000,2488,0.4976,1,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.9167438745498657,0.9271359717752906,300.0,0.999806821346283,RoMa v2
g02_roma,q_021,cw_s200_x254983.721_y3364352.517,4,4,5000,2464,0.4928,1,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.8953927755355835,0.8463586345759998,200.0,0.9996160268783569,RoMa v2
g02_roma,q_021,cw_s200_x254833.721_y3364052.517,8,5,5000,2424,0.4848,1,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.8723554015159607,0.7107849127852336,200.0,1.0,RoMa v2
g02_roma,q_021,cw_s200_x254683.721_y3364052.517,12,6,5000,2215,0.443,1,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.8357880115509033,0.5649923842896217,200.0,0.9994046092033386,RoMa v2
g02_roma,q_021,cw_s200_x254833.721_y3364352.517,13,7,5000,2107,0.4214,1,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.8352828025817871,0.5527387134301174,200.0,0.9917578101158142,RoMa v2
g02_roma,q_021,cw_s200_x254833.721_y3363902.517,15,8,5000,2073,0.4146,1,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.8199765086174011,0.4987709900018097,200.0,0.9998002052307129,RoMa v2
g02_roma,q_021,cw_s300_x254883.721_y3364102.517,1,9,5000,2022,0.4044,1,1,rerank_field,ok,0,cw_s500_x254758.721_y3364127.517,0.9169302582740784,0.8891883038074199,300.0,1.0,RoMa v2
g02_roma,q_021,cw_s200_x254683.721_y3364202.517,19,10,5000,1708,0.3416,1,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.801853358745575,0.392084250677461,200.0,0.9988127946853638,RoMa v2
g02_roma,q_021,cw_s300_x255108.721_y3364102.517,7,11,5000,1626,0.3252,1,1,rerank_field,ok,0,cw_s500_x254758.721_y3364127.517,0.8782999515533447,0.6711392965156933,300.0,0.999807596206665,RoMa v2
g02_roma,q_021,cw_s200_x254833.721_y3364202.517,11,12,5000,1613,0.3226,1,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.8370513916015625,0.5108745960813273,200.0,0.9998040795326233,RoMa v2
g02_roma,q_021,cw_s300_x255108.721_y3364327.517,3,13,5000,1548,0.3096,1,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.9115831255912781,0.8205108725538699,300.0,1.0,RoMa v2
g02_roma,q_021,cw_s300_x254658.721_y3364102.517,9,14,5000,1436,0.2872,1,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.8523050546646118,0.5546510486968563,300.0,0.9988119006156921,RoMa v2
g02_roma,q_021,cw_s500_x254758.721_y3364127.517,5,15,5000,1242,0.2484,1,1,rerank_field,ok,1,cw_s500_x254758.721_y3364127.517,0.8839950561523438,0.699613611526503,500.0,0.9998030066490173,RoMa v2
g02_roma,q_021,cw_s200_x254233.721_y3364652.517,16,16,5000,157,0.0314,1,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.8136823177337646,0.28486334026630944,200.0,0.9512477517127991,RoMa v2
g02_roma,q_021,cw_s500_x254008.721_y3364502.517,20,17,5000,53,0.0106,1,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.8002368807792664,0.10511256992522848,500.0,0.5239033699035645,RoMa v2
g02_roma,q_021,cw_s300_x254883.721_y3365002.517,10,18,5000,29,0.0058,0,0,,pnp_failed,0,cw_s500_x254758.721_y3364127.517,0.8413999676704407,0.18667900082528333,300.0,0.8587218523025513,RoMa v2
g02_roma,q_021,cw_s300_x255108.721_y3365002.517,18,19,5000,29,0.0058,0,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.8026305437088013,0.059825369159116425,300.0,0.8906766772270203,RoMa v2
g02_roma,q_021,cw_s500_x254008.721_y3364127.517,17,20,5000,13,0.0026,0,0,,ok,0,cw_s500_x254758.721_y3364127.517,0.8076457977294922,0.09032985538345556,500.0,0.8550468683242798,RoMa v2
